,identifier,time,returns,position,captured_returns
358,ALB,2023-06-09,-0.0027651244756449,-1.0,0.0027651244756449
359,ALB,2023-06-12,0.0149490227477287,-1.0,-0.0149490227477287
360,ALB,2023-06-13,-0.0027847525434642,-1.0,0.0027847525434642
361,ALB,2023-06-14,0.0057121906895038,1.0,0.0057121906895038
362,ALB,2023-06-15,-0.0037874116792442,1.0,-0.0037874116792442
363,ALB,2023-06-16,0.0057345905262001,1.0,0.0057345905262001
364,ALB,2023-06-20,-0.0025921061738477,1.0,-0.0025921061738477
365,ALB,2023-06-21,-0.0063075156271179,1.0,-0.0063075156271179
366,ALB,2023-06-22,-0.0086005111655356,1.0,-0.0086005111655356
367,ALB,2023-06-23,0.0076474077722474,1.0,0.0076474077722474
368,ALB,2023-06-26,0.0027642767537722,1.0,0.0027642767537722
369,ALB,2023-06-27,-0.0151633945504601,1.0,-0.0151633945504601
370,ALB,2023-06-28,0.00303074775143,-1.0,-0.00303074775143
371,ALB,2023-06-29,0.0063301972445027,-1.0,-0.0063301972445027
372,ALB,2023-06-30,0.009422946549162,1.0,0.009422946549162
373,ALB,2023-07-03,-0.0003574865900124,1.0,-0.0003574865900124
374,ALB,2023-07-05,-0.002197857400166,1.0,-0.002197857400166
375,ALB,2023-07-06,0.0154062401034424,1.0,0.0154062401034424
376,ALB,2023-07-07,0.0033965544049467,1.0,0.0033965544049467
377,ALB,2023-07-10,-0.0011243793974864,1.0,-0.0011243793974864
378,ALB,2023-07-11,0.006472376385047,1.0,0.006472376385047
379,ALB,2023-07-12,-0.0026167452192155,1.0,-0.0026167452192155
